Sentence #,Word,POS,Tag
,town,NN,O
,near,IN,O
,the,DT,O
,border,NN,O
,with,IN,O
,Pakistan,NNP,B-geo
,.,.,O
Sentence: 23269,A,DT,O
,bomb,NN,O
,blast,NN,O
,late,JJ,O
,Tuesday,NNP,B-tim
,in,IN,O
,India,NNP,B-geo
,'s,POS,O
,northeastern,JJ,O
,state,NN,O
,of,IN,O
,Manipur,NNP,B-geo
,killed,VBD,O
,at,IN,O
,least,JJS,O
,17,CD,B-ndeath
,people,NNS,O
,and,CC,O
,wounded,VBD,O
,more,JJR,O
,than,IN,O
,30,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23287,A,DT,O
,suspected,JJ,O
,suicide,NN,O
,bomb,NN,O
,attack,NN,O
,in,IN,O
,Southern,NNP,B-geo
,Afghanistan,NNP,I-geo
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,17,CD,B-ndeath
,people,NNS,O
,and,CC,O
,injured,VBN,O
,more,JJR,O
,than,IN,O
,40,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23310,Iraqi,JJ,B-gpe
,authorites,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,10,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,a,DT,O
,suicide,NN,O
,car,NN,O
,bomb,NN,O
,attack,NN,O
,on,IN,O
,a,DT,O
,police,NN,O
,academy,NN,O
,south,NN,O
,of,IN,O
,Baghdad,NNP,B-geo
,.,.,O
Sentence: 23313,Hours,NNS,O
,earlier,RB,O
,",",",",O
,a,DT,O
,car,NN,O
,bomb,NN,O
,explosion,NN,O
,in,IN,O
,Baghdad,NNP,B-geo
,'s,POS,O
,Amiriyah,NNP,B-geo
,neighborhood,NN,O
,killed,VBD,O
,two,CD,B-ndeath
,civilians,NNS,O
,and,CC,O
,wounded,VBD,O
,four,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23314,Tuesday,NNP,B-tim
,",",",",O
,insurgents,NNS,O
,shot,VBD,O
,dead,JJ,O
,Ali,NNP,B-per
,al-Haidari,NNP,I-per
,",",",",O
,the,DT,O
,Baghdad,NNP,B-geo
,provincial,JJ,O
,governor,NN,O
,",",",",O
,and,CC,O
,also,RB,O
,carried,VBD,O
,out,RP,O
,a,DT,O
,suicide,NN,O
,truck,NN,O
,bombing,VBG,O
,at,IN,O
,a,DT,O
,security,NN,O
,checkpoint,NN,O
,that,WDT,O
,killed,VBD,O
,10,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 23327,So,RB,O
,far,RB,O
,",",",",O
,the,DT,O
,virus,NN,O
,has,VBZ,O
,killed,VBN,O
,94,CD,B-ndeath
,people,NNS,O
,",",",",O
,mostly,RB,O
,in,IN,O
,Asia,NNP,B-geo
,.,.,O
Sentence: 23350,At,IN,O
,least,JJS,O
,five,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,Sunday,NNP,B-tim
,when,WRB,O
,the,DT,O
,explosion,NN,O
,ripped,VBD,O
,through,IN,O
,a,DT,O
,vehicle,NN,O
,carrying,VBG,O
,bodyguards,NNS,O
,",",",",O
,just,RB,O
,moments,NNS,O
,after,IN,O
,the,DT,O
,prime,JJ,B-per
,minister,NN,O
,had,VBD,O
,passed,VBN,O
,by,IN,O
,.,.,O
Sentence: 23375,Separately,RB,O
,in,IN,O
,the,DT,O
,western,JJ,O
,town,NN,O
,of,IN,O
,Ramadi,NNP,B-geo
,",",",",O
,police,NNS,O
,say,VBP,O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,exploded,VBD,O
,shortly,RB,O
,after,IN,O
,a,DT,O
,US,NNP,B-org
,convoy,NN,O
,passed,VBD,O
,",",",",O
,killing,VBG,O
,five,CD,O
,people,NNS,O
,and,CC,O
,wounding,VBG,O
,at,IN,O
,least,JJS,O
,20,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23376,Iraqi,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,a,DT,O
,double,JJ,O
,suicide,NN,O
,bombing,VBG,O
,south,NN,O
,of,IN,O
,Baghdad,NNP,B-geo
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,27,CD,B-ndeath
,people,NNS,O
,and,CC,O
,wounded,VBD,O
,more,JJR,O
,than,IN,O
,100,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23396,Officials,NNS,O
,in,IN,O
,Haiti,NNP,B-geo
,say,VBP,O
,several,JJ,O
,days,NNS,O
,of,IN,O
,heavy,JJ,O
,rains,NNS,O
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,11,CD,B-ndeath
,people,NNS,O
,",",",",O
,with,IN,O
,nearly,RB,O
,half,PDT,O
,the,DT,O
,deaths,NNS,O
,occurring,VBG,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,Artibonite,NNP,B-geo
,area,NN,O
,.,.,O
Sentence: 23406,Mr.,NNP,B-per
,Bakiyev,NNP,B-org
,fled,VBD,O
,Kyrgyzstan,NNP,B-geo
,after,IN,O
,he,PRP,O
,was,VBD,O
,toppled,VBN,O
,on,IN,O
,April,NNP,B-tim
,7,CD,I-tim
,during,IN,O
,massive,JJ,O
,protests,NNS,O
,that,WDT,O
,killed,VBD,O
,85,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 23432,Afghan,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,suspected,VBN,O
,Taleban,NNP,B-org
,militants,NNS,O
,have,VBP,O
,killed,VBN,O
,five,CD,B-ndeath
,Afghan,JJ,B-gpe
,security,NN,O
,men,NNS,O
,in,IN,O
,separate,JJ,O
,attacks,NNS,O
,in,IN,O
,the,DT,O
,south,NN,O
,of,IN,O
,the,DT,O
,country,NN,O
,.,.,O
Sentence: 23433,In,IN,O
,one,CD,O
,incident,NN,O
,",",",",O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,killed,VBD,O
,three,CD,B-ndeath
,Afghan,JJ,B-gpe
,troops,NNS,O
,Thursday,NNP,B-tim
,in,IN,O
,Ghazni,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 23435,Another,DT,O
,roadside,NN,O
,bomb,NN,O
,blast,NN,O
,wounded,VBD,O
,four,CD,B-ninjured
,coalition,NN,O
,troops,NNS,O
,Wednesday,NNP,B-tim
,in,IN,O
,the,DT,O
,southern,JJ,O
,province,NN,O
,of,IN,O
,Zabul,NNP,B-geo
,.,.,O
Sentence: 23445,Xinhua,NNP,B-org
,says,VBZ,O
,78,CD,B-ndeath
,people,nns,O
,died,VBD,O
,and,CC,O
,18,CD,O
,are,VBP,O
,missing,VBG,O
,after,IN,O
,three,CD,B-tim
,days,NNS,O
,of,IN,O
,downpours,NNS,O
,set,VBN,O
,off,RP,O
,flash,NN,O
,floods,NNS,O
,last,JJ,O
,week,NN,O
,in,IN,O
,Henan,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 23446,Floods,NNS,O
,in,IN,O
,China,NNP,B-geo
,have,VBP,O
,killed,VBN,O
,more,RBR,O
,than,IN,O
,700,CD,B-ndeath
,people,NNS,O
,this,DT,O
,year,NN,O
,.,.,O
Sentence: 23468,On,IN,O
,Saturday,NNP,B-tim
,",",",",O
,a,DT,O
,series,NN,O
,of,IN,O
,suicide,NN,O
,bombings,NNS,O
,in,IN,O
,Iraq,NNP,B-geo
,killed,VBD,O
,at,IN,O
,least,JJS,O
,47,CD,B-ndeath
,people,NNS,O
,",",",",O
,many,NN,O
,of,IN,O
,them,PRP,O
,Iraqi,JJ,B-gpe
,policemen,NNS,O
,.,.,O
Sentence: 23484,Sri,NNP,B-per
,Lankan,NNP,I-per
,officials,NNS,O
,say,VBP,O
,a,DT,O
,bomb,NN,O
,blast,NN,O
,killed,VBD,O
,six,CD,B-ndeath
,soldiers,NNS,O
,and,CC,O
,wounded,VBD,O
,several,JJ,O
,others,NNS,O
,Saturday,NNP,B-tim
,in,IN,O
,the,DT,O
,northern,JJ,O
,Jaffna,NNP,B-geo
,peninsula,NN,O
,.,.,O
Sentence: 23623,Iraqi,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,a,DT,O
,series,NN,O
,of,IN,O
,bombings,NNS,O
,at,IN,O
,a,DT,O
,sports,NNS,O
,facility,NN,O
,in,IN,O
,the,DT,O
,predominately,JJ,O
,Shi'ite,NNP,O
,Turkmen,NNP,O
,town,NN,O
,of,IN,O
,Tal,NNP,B-org
,Afar,NNP,I-org
,killed,VBD,O
,at,IN,O
,least,JJS,O
,10,CD,B-ndeath
,people,NNS,O
,Friday,NNP,B-tim
,.,.,O
Sentence: 23629,Russian,JJ,B-gpe
,news,NN,O
,reports,NNS,O
,say,VBP,O
,two,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,several,JJ,O
,others,NNS,O
,wounded,VBD,O
,in,IN,O
,a,DT,O
,bomb,NN,O
,blast,NN,O
,in,IN,O
,Abkhazia,NNP,B-geo
,during,IN,O
,Wednesday,NNP,B-tim
,'s,POS,O
,visit,NN,O
,by,IN,O
,Russian,JJ,B-gpe
,Prime,NNP,B-per
,Minister,NNP,I-per
,Vladimir,NNP,I-per
,Putin,NNP,I-per
,.,.,O
Sentence: 23631,The,DT,O
,reports,NNS,O
,quote,VBP,O
,authorities,NNS,O
,as,IN,O
,saying,VBG,O
,the,DT,O
,blast,NN,O
,in,IN,O
,the,DT,O
,resort,NN,O
,town,NN,O
,of,IN,O
,Gagra,NNP,B-geo
,killed,VBD,O
,a,DT,O
,52-year-old,JJ,O
,woman,NN,O
,and,CC,O
,wounded,VBD,O
,four,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 23696,Landslides,NNS,O
,and,CC,O
,flash,NN,O
,floods,NNS,O
,triggered,VBN,O
,by,IN,O
,Typhoon,NNP,B-org
,Muifa,NNP,I-org
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,33,CD,B-ndeath
,people,NNS,O
,in,IN,O
,Vietnam,NNP,B-geo
,'s,POS,O
,Central,NNP,B-geo
,Highlands,NNPS,I-geo
,.,.,O
Sentence: 23714,He,PRP,O
,claimed,VBD,O
,responsibility,NN,O
,for,IN,O
,organizing,VBG,O
,suicide,NN,O
,attacks,NNS,O
,that,WDT,O
,killed,VBD,O
,59,CD,B-ndeath
,people,NNS,O
,at,IN,O
,two,CD,O
,luxury,NN,O
,hotels,NNS,O
,in,IN,O
,Amman,NNP,B-tim
,last,JJ,O
,month,NN,O
,.,.,O
Sentence: 23749,On,IN,O
,Thursday,NNP,B-tim
,",",",",O
,at,IN,O
,least,JJS,O
,27,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,a,DT,O
,series,NN,O
,of,IN,O
,attacks,NNS,O
,against,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,military,NN,O
,and,CC,O
,police,NN,O
,forces,NNS,O
,.,.,O
Sentence: 23845,Meanwhile,RB,O
,",",",",O
,attacks,NNS,O
,in,IN,O
,Baghdad,NNP,B-geo
,and,CC,O
,Ramadi,NNP,B-geo
,killed,VBD,O
,three,CD,B-ndeath
,Iraqis,NNS,B-gpe
,.,.,O
Sentence: 23863,A,DT,O
,Turkish,JJ,B-gpe
,al-Qaida,NNP,B-org
,cell,NN,O
,was,VBD,O
,blamed,VBN,O
,in,IN,O
,four,CD,O
,suicide,NN,O
,bombings,NNS,O
,in,IN,O
,2003,CD,B-tim
,that,WDT,O
,killed,VBD,O
,at,IN,O
,least,JJS,O
,58,CD,B-ndeath
,people,NNS,O
,and,CC,O
,injured,JJ,O
,hundreds,NNS,O
,more,RBR,O
,.,.,O
Sentence: 23873,At,IN,O
,least,JJS,O
,46,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,thousands,NNS,O
,detained,VBN,O
,during,IN,O
,clashes,NNS,O
,between,IN,O
,security,NN,O
,forces,NNS,O
,and,CC,O
,opposition,NN,O
,protesters,NNS,O
,last,JJ,O
,month,NN,O
,.,.,O
Sentence: 23932,Officials,NNS,O
,in,IN,O
,Ivory,NNP,B-geo
,Coast,NNP,I-geo
,say,VBP,O
,at,IN,O
,least,JJS,O
,four,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,by,IN,O
,a,DT,O
,group,NN,O
,of,IN,O
,armed,JJ,O
,men,NNS,O
,attacking,VBG,O
,a,DT,O
,military,JJ,O
,police,NN,O
,post,NN,O
,in,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,main,JJ,O
,city,NN,O
,.,.,O
Sentence: 23937,Hospital,NN,O
,officials,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,two,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,Tuesday,NNP,B-tim
,'s,POS,O
,attack,NN,O
,",",",",O
,and,CC,O
,a,DT,O
,dozen,NN,O
,others,NNS,O
,were,VBD,O
,wounded,VBN,O
,.,.,O
Sentence: 23941,Israeli,JJ,B-gpe
,forces,NNS,O
,killed,VBD,O
,three,CD,B-ndeath
,Palestinians,NNS,B-gpe
,and,CC,O
,wounded,VBD,O
,several,JJ,O
,others,NNS,O
,Monday,NNP,B-tim
,in,IN,O
,operations,NNS,O
,against,IN,O
,militants,NNS,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,Gaza,NNP,B-geo
,Strip,NNP,I-geo
,.,.,O
Sentence: 23949,Venezuela,NNP,B-geo
,convicted,VBD,O
,the,DT,O
,former,JJ,O
,U.S.,NNP,B-geo
,intelligence,NN,O
,operative,NN,O
,of,IN,O
,plotting,VBG,O
,the,DT,O
,1976,CD,B-tim
,bombing,NN,O
,of,IN,O
,a,DT,O
,Cuban,JJ,B-gpe
,airliner,NN,O
,that,WDT,O
,killed,VBD,O
,73,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 23961,Two,CD,O
,days,NNS,O
,after,IN,O
,a,DT,O
,shooting,NN,O
,killed,VBN,O
,one,CD,B-ndeath
,person,NN,O
,at,IN,O
,a,DT,O
,science,NN,O
,seminar,NN,O
,in,IN,O
,India,NNP,B-geo
,'s,POS,O
,southern,JJ,O
,city,NN,O
,of,IN,O
,Bangalore,NNP,B-geo
,",",",",O
,a,DT,O
,letter,NN,O
,threatening,VBG,O
,bomb,NN,O
,blasts,NNS,O
,has,VBZ,O
,prompted,VBN,O
,security,NN,O
,alerts,NNS,O
,in,IN,O
,the,DT,O
,area,NN,O
,known,VBN,O
,for,IN,O
,its,PRP$,O
,high-tech,JJ,O
,businesses,NNS,O
,.,.,O
Sentence: 23966,Officials,NNS,O
,say,VBP,O
,Wednesday,NNP,B-tim
,'s,POS,O
,attack,NN,O
,on,IN,O
,the,DT,O
,science,NN,O
,conference,NN,O
,",",",",O
,in,IN,O
,which,WDT,O
,a,DT,O
,gunman,NN,O
,sprayed,VBD,O
,bullets,NNS,O
,indiscriminately,RB,O
,at,IN,O
,delegates,NNS,O
,and,CC,O
,killed,VBD,O
,one,CD,B-ndeath
,professor,NN,O
,",",",",O
,M.C.,NNP,B-geo
Sentence: 23992,Russian,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,the,DT,O
,deadly,JJ,O
,H5N1,NNP,O
,strain,NN,O
,of,IN,O
,the,DT,O
,bird,NN,O
,flu,NN,O
,virus,NN,O
,has,VBZ,O
,killed,VBN,O
,more,JJR,O
,than,IN,O
,"1,00,000",CD,B-ndeath
,birds,NNS,O
,on,IN,O
,a,DT,O
,poultry,NN,O
,farm,NN,O
,in,IN,O
,southern,JJ,O
,Russia,NNP,B-geo
,.,.,O
Sentence: 23998,Palestinian,JJ,B-gpe
,witnesses,NNS,O
,say,VBP,O
,Israeli,JJ,B-gpe
,forces,NNS,O
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,four,CD,B-ndeath
,militants,NNS,O
,during,IN,O
,a,DT,O
,raid,NN,O
,in,IN,O
,the,DT,O
,southern,JJ,O
,Gaza,NNP,B-geo
,Strip,NNP,I-geo
,.,.,O
Sentence: 24049,Nearly,RB,O
,70,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,died,VBN,O
,from,IN,O
,bird,NN,O
,flu,NN,O
,in,IN,O
,Asia,NNP,B-geo
,since,IN,B-tim
,2003,CD,I-tim
,.,.,O
Sentence: 24063,The,DT,O
,attacks,NNS,O
,on,IN,O
,the,DT,O
,London,NNP,B-geo
,public,JJ,O
,transportation,NN,O
,system,NN,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,52,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 24070,The,DT,O
,1995,CD,B-tim
,agreement,NN,O
,ended,VBD,O
,a,DT,O
,brutal,JJ,O
,ethnic,JJ,O
,war,NN,O
,that,WDT,O
,killed,VBD,O
,more,JJR,O
,than,IN,O
,"2,00,000",CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 24079,Chadian,JJ,B-gpe
,President,NNP,B-per
,Deby,NNP,I-per
,said,VBD,O
,earlier,JJR,O
,Friday,NNP,B-tim
,that,IN,O
,the,DT,O
,fighting,NN,O
,sparked,VBN,O
,by,IN,O
,that,DT,O
,attack,NN,O
,killed,VBD,O
,700,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 24090,At,IN,O
,least,JJS,O
,10,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,Monday,NNP,B-tim
,in,IN,O
,northern,JJ,O
,Pakistan,NNP,B-geo
,when,WRB,O
,heavy,JJ,O
,rains,NNS,O
,caused,VBD,O
,landslides,NNS,O
,to,TO,O
,cover,VB,O
,their,PRP$,O
,homes,NNS,O
,.,.,O
Sentence: 24185,Family,NN,O
,members,NNS,O
,of,IN,O
,the,DT,O
,290,CD,B-ndeath
,people,NNS,O
,killed,VBN,O
,were,VBD,O
,among,IN,O
,those,DT,O
,who,WP,O
,gathered,VBD,O
,in,IN,O
,Persian,NNP,B-geo
,Gulf,NNP,I-geo
,waters,NNS,O
,Saturday,NNP,B-tim
,",",",",O
,where,WRB,O
,they,PRP,O
,laid,VBD,O
,flowers,NNS,O
,in,IN,O
,memory,NN,O
,of,IN,O
,Flight,JJ,O
,655,CD,O
,victims,NNS,O
,.,.,O
Sentence: 24191,The,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,says,VBZ,O
,violence,NN,O
,in,IN,O
,Iraq,NNP,B-geo
,has,VBZ,O
,killed,VBN,O
,three,CD,B-ndeath
,American,JJ,B-gpe
,soldiers,NNS,O
,near,IN,O
,the,DT,O
,southern,JJ,O
,port,JJ,O
,city,NN,O
,of,IN,O
,Basra,NNP,B-geo
,.,.,O
Sentence: 24224,A,DT,O
,suicide,NN,O
,bombing,VBG,O
,near,IN,O
,a,DT,O
,busy,JJ,O
,shrine,NN,O
,in,IN,O
,southern,JJ,B-geo
,Afghanistan,NNP,I-geo
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,one,CD,B-ndeath
,policeman,NN,O
,.,.,O
Sentence: 24227,Another,DT,O
,bombing,NN,O
,reported,VBN,O
,near,IN,O
,a,DT,O
,shrine,NN,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,city,NN,O
,of,IN,O
,Mazar-i-Sharif,NNP,O
,injured,VBD,O
,four,CD,B-ninjured
,people,NNS,O
,.,.,O
Sentence: 24322,Pakistani,JJ,B-gpe
,police,NNS,O
,have,VBP,O
,arrested,VBN,O
,two,CD,O
,suspected,JJ,O
,Islamic,JJ,O
,militants,NNS,O
,in,IN,O
,connection,NN,O
,with,IN,O
,last,JJ,O
,week,NN,O
,'s,POS,O
,deadly,JJ,O
,suicide,NN,O
,attack,NN,O
,on,IN,O
,a,DT,O
,Shi'ite,NNP,O
,mosque,NN,O
,in,IN,O
,Karachi,NNP,B-geo
,that,WDT,O
,killed,VBD,O
,five,CD,B-ndeath
,people,NNS,O
,",",",",O
,including,VBG,O
,two,CD,O
,attackers,NNS,O
,.,.,O
Sentence: 24328,Indonesia,NNP,B-geo
,'s,POS,O
,attorney,NN,O
,general,NN,O
,says,VBZ,O
,three,CD,O
,Islamic,NNP,O
,militants,NNS,O
,have,VBP,O
,until,IN,O
,the,DT,O
,end,NN,B-tim
,of,IN,I-tim
,this,DT,O
,month,NN,O
,to,TO,O
,appeal,VB,O
,their,PRP$,O
,death,NN,O
,sentences,NNS,O
,in,IN,O
,the,DT,O
,2002,CD,B-tim
,Bali,NNP,I-tim
,bombings,NNS,O
,that,WDT,O
,killed,VBD,O
,202,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 24340,Next,JJ,O
,week,NN,O
,",",",",O
,some,DT,O
,"40,000",CD,O
,Iraqi,JJ,B-gpe
,forces,NNS,O
,will,MD,O
,cordon,VB,O
,off,RP,O
,Baghdad,NNP,B-geo
,",",",",O
,setting,VBG,O
,up,RP,O
,hundreds,NNS,O
,of,IN,O
,checkpoints,NNS,O
,and,CC,O
,conducting,VBG,O
,raids,NNS,O
,in,IN,O
,a,DT,O
,bid,NN,O
,to,TO,O
,crackdown,NN,O
,on,IN,O
,insurgents,NNS,O
,who,WP,O
,have,VBP,O
,killed,VBN,O
,more,JJR,O
,than,IN,O
,600,CD,B-ndeath
,people,NNS,O
,in,IN,O
,the,DT,O
,last,JJ,O
,month,NN,O
,.,.,O
Sentence: 24451,Turkish,JJ,B-gpe
,troops,NNS,O
,have,VBP,O
,killed,VBN,O
,two,CD,B-ndeath
,more,JJR,O
,Kurdish,JJ,O
,rebels,NNS,O
,in,IN,O
,an,DT,O
,overnight,JJ,O
,clash,NN,O
,in,IN,O
,the,DT,O
,Tunceli,NNP,B-geo
,region,NN,O
,of,IN,O
,eastern,JJ,O
,Turkey,NNP,B-geo
,.,.,O
Sentence: 24454,Also,RB,O
,Thursday,NNP,B-tim
,",",",",O
,Turkish,JJ,B-gpe
,authorities,NNS,O
,said,VBD,O
,suspected,JJ,O
,militants,NNS,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,four,CD,B-ndeath
,forestry,NN,O
,workers,NNS,O
,and,CC,O
,wounded,VBD,O
,four,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 24561,A,DT,O
,bomb,NN,O
,blast,NN,O
,in,IN,O
,Pakistan,NNP,B-geo
,'s,POS,O
,northwestern,JJ,O
,city,NN,O
,of,IN,O
,Peshawar,NNP,B-geo
,has,VBZ,O
,wounded,VBN,O
,eight,CD,B-ninjured
,people,NNS,O
,just,RB,O
,hours,NNS,O
,after,IN,O
,the,DT,O
,U.S.,NNP,B-geo
,consulate,NN,O
,was,VBD,O
,temporarily,RB,O
,closed,VBN,O
,after,IN,O
,receiving,VBG,O
,a,DT,O
,threat,NN,O
,.,.,O
Sentence: 24576,Afghanistan,NNP,B-geo
,'s,POS,O
,border,NN,O
,police,NNS,O
,say,VBP,O
,a,DT,O
,U.S.-led,JJ,O
,coalition,NN,O
,warplane,NN,O
,has,VBZ,O
,mistakenly,RB,O
,killed,VBN,O
,12,CD,B-ndeath
,police,NNS,O
,officers,NNS,O
,in,IN,O
,the,DT,O
,eastern,JJ,O
,part,NN,O
,of,IN,O
,the,DT,O
,country,NN,O
,.,.,O
Sentence: 24582,Earlier,RB,O
,",",",",O
,Afghan,JJ,B-gpe
,officials,NNS,O
,said,VBD,O
,two,CD,O
,suicide,NN,O
,bomb,NN,O
,attacks,NNS,O
,in,IN,O
,the,DT,O
,south,NN,O
,of,IN,O
,the,DT,O
,country,NN,O
,wounded,VBD,O
,seven,CD,B-ninjured
,Afghan,JJ,B-gpe
,policemen,NNS,O
,and,CC,O
,one,CD,O
,foreign,JJ,O
,soldier,NN,O
,.,.,O
Sentence: 24646,The,DT,O
,huge,JJ,O
,explosion,NN,O
,killed,VBD,O
,22,CD,B-ndeath
,people,NNS,O
,",",",",O
,including,VBG,O
,the,DT,O
,top,JJ,O
,U.N.,NNP,B-geo
,envoy,NN,O
,in,IN,O
,Iraq,NNP,B-geo
,",",",",O
,Sergio,NNP,B-per
,Vieira,NNP,I-per
,de,IN,I-per
,Mello,NNP,I-per
,",",",",O
,and,CC,O
,injured,JJ,O
,hundreds,NNS,O
,of,IN,O
,others,NNS,O
,.,.,O
Sentence: 24664,Iraqi,JJ,B-gpe
,authorities,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,40,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,and,CC,O
,more,JJR,O
,than,IN,O
,70,CD,O
,wounded,VBN,O
,in,IN,O
,multiple,JJ,O
,bomb,NN,O
,attacks,NNS,O
,Wednesday,NNP,B-tim
,.,.,O
Sentence: 24666,A,DT,O
,time,NN,O
,bomb,NN,O
,planted,VBD,O
,on,IN,O
,a,DT,O
,parked,JJ,O
,bicycle,NN,O
,exploded,VBD,O
,and,CC,O
,ripped,VBD,O
,through,IN,O
,a,DT,O
,crowd,NN,O
,of,IN,O
,young,JJ,O
,men,NNS,O
,outside,IN,O
,the,DT,O
,military,JJ,O
,office,NN,O
,",",",",O
,killing,VBG,O
,12,CD,O
,of,IN,O
,them,PRP,O
,and,CC,O
,wounding,VBG,O
,38,CD,B-ninjured
,.,.,O
Sentence: 24667,In,IN,O
,Baghdad,NNP,B-geo
,",",",",O
,police,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,24,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,35,CD,O
,were,VBD,O
,wounded,VBN,O
,by,IN,O
,a,DT,O
,bomb,NN,O
,that,WDT,O
,exploded,VBD,O
,in,IN,O
,the,DT,O
,commercial,JJ,O
,neighborhood,NN,O
,of,IN,O
,Shurja,NNP,B-geo
,where,WRB,O
,clothing,NN,O
,and,CC,O
,household,NN,O
,products,NNS,O
,are,VBP,O
,sold,VBN,O
,.,.,O
Sentence: 24686,Then,RB,O
,last,JJ,O
,week,NN,O
,",",",",O
,gunmen,NNS,O
,who,WP,O
,crossed,VBD,O
,the,DT,O
,border,NN,O
,from,IN,O
,Congo,NNP,B-geo
,looted,VBD,O
,shops,NNS,O
,in,IN,O
,a,DT,O
,Ugandan,JJ,B-gpe
,border,NN,O
,town,NN,O
,and,CC,O
,killed,VBD,O
,three,CD,B-ndeath
,civilians,NNS,O
,.,.,O
Sentence: 24757,Marxist,JJ,O
,rebels,NNS,O
,have,VBP,O
,ambushed,VBN,O
,an,DT,O
,army,NN,O
,convoy,NN,O
,in,IN,O
,southern,JJ,B-geo
,Colombia,NNP,I-geo
,",",",",O
,killing,VBG,O
,eight,CD,O
,soldiers,NNS,O
,and,CC,O
,a,DT,O
,civilian,JJ,O
,",",",",O
,and,CC,O
,wounding,VBG,O
,four,CD,B-ninjured
,other,JJ,O
,soldiers,NNS,O
,.,.,O
Sentence: 24759,The,DT,O
,incident,NN,O
,took,VBD,O
,place,NN,O
,one,CD,B-tim
,day,NN,I-tim
,after,IN,O
,the,DT,O
,FARC,NNP,B-org
,attacked,VBD,O
,a,DT,O
,military,JJ,O
,post,NN,O
,in,IN,O
,the,DT,O
,southwestern,JJ,O
,village,NN,O
,of,IN,O
,Iscuande,NNP,B-geo
,",",",",O
,killing,VBG,O
,15,CD,O
,Marines,NNPS,B-org
,and,CC,O
,wounding,VBG,O
,25,CD,B-ninjured
,.,.,O
Sentence: 24779,The,DT,O
,World,NNP,B-org
,Health,NNP,I-org
,Organization,NNP,I-org
,says,VBZ,O
,at,IN,O
,least,JJS,O
,206,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,died,VBN,O
,from,IN,O
,that,DT,O
,strain,NN,O
,of,IN,O
,bird,NN,O
